,PRODUCT_NAME,State
177,CoCo Body Wash With Coffee and Cocoa For Skin Awakening - 300 ml  ,"{'Madhya Pradesh': 6, 'Gujarat': 0, 'Andhra Pradesh': 0, 'Rajasthan': 6, 'Himachal Pradesh': 1, 'Maharashtra': 7, 'Karnataka': 1, 'Uttarakhand': 2, 'Chandigarh': 0, 'Arunachal Pradesh': 3, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 4, 'Uttar Pradesh': 4, 'National Capital Territory of Delhi': 1, 'Goa': 1, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 1}"
178,Charcoal Body Wash With Charcoal and Mint for Deep Cleansing - 300 ml,"{'Madhya Pradesh': 9, 'Gujarat': 5, 'Andhra Pradesh': 6, 'Rajasthan': 4, 'Himachal Pradesh': 4, 'Maharashtra': 11, 'Karnataka': 4, 'Uttarakhand': 4, 'Chandigarh': 2, 'Arunachal Pradesh': 6, 'Haryana': 5, 'West Bengal': 2, 'Punjab': 3, 'Uttar Pradesh': 12, 'National Capital Territory of Delhi': 7, 'Goa': 3, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 4, 'Tamil Nadu': 3}"
179,Vitamin C Body Wash with Vitamin C and Honey for Skin Illumination - 300ml,"{'Madhya Pradesh': 8, 'Gujarat': 4, 'Andhra Pradesh': 6, 'Rajasthan': 11, 'Himachal Pradesh': 4, 'Maharashtra': 19, 'Karnataka': 6, 'Uttarakhand': 7, 'Chandigarh': 8, 'Arunachal Pradesh': 9, 'Haryana': 11, 'West Bengal': 2, 'Punjab': 8, 'Uttar Pradesh': 9, 'National Capital Territory of Delhi': 8, 'Goa': 6, 'Odisha': 6, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 2}"
180,"Retinol Night Cream For Women with Retinol and Bakuchi for Anti Aging, Fine Lines and Wrinkles - 50 g","{'Madhya Pradesh': 5, 'Gujarat': 5, 'Andhra Pradesh': 3, 'Rajasthan': 4, 'Himachal Pradesh': 2, 'Maharashtra': 6, 'Karnataka': 5, 'Uttarakhand': 6, 'Chandigarh': 0, 'Arunachal Pradesh': 5, 'Haryana': 7, 'West Bengal': 4, 'Punjab': 1, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 6, 'Goa': 0, 'Odisha': 2, 'Jammu and Kashmir': 3, 'Jharkhand': 1, 'Tamil Nadu': 3}"
181,Retinol Face Wash with Retinol and Bakuchi for Fine Lines and Wrinkles - 100 ml,"{'Madhya Pradesh': 7, 'Gujarat': 6, 'Andhra Pradesh': 5, 'Rajasthan': 4, 'Himachal Pradesh': 4, 'Maharashtra': 5, 'Karnataka': 3, 'Uttarakhand': 4, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 10, 'Uttar Pradesh': 10, 'National Capital Territory of Delhi': 4, 'Goa': 2, 'Odisha': 7, 'Jammu and Kashmir': 1, 'Jharkhand': 2, 'Tamil Nadu': 1}"
182,Niacin Face Toner with Niacinamide and Witch Hazel for Acne and Open Pores - 200 ml,"{'Madhya Pradesh': 10, 'Gujarat': 1, 'Andhra Pradesh': 5, 'Rajasthan': 6, 'Himachal Pradesh': 5, 'Maharashtra': 14, 'Karnataka': 6, 'Uttarakhand': 0, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 4, 'West Bengal': 3, 'Punjab': 9, 'Uttar Pradesh': 13, 'National Capital Territory of Delhi': 2, 'Goa': 6, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 1}"
183,Tea Tree Foaming Face Wash with Tea Tree and Salicylic Acid for Acne and Pimples - 150ml,"{'Madhya Pradesh': 67, 'Gujarat': 30, 'Andhra Pradesh': 44, 'Rajasthan': 38, 'Himachal Pradesh': 12, 'Maharashtra': 76, 'Karnataka': 18, 'Uttarakhand': 15, 'Chandigarh': 29, 'Arunachal Pradesh': 19, 'Haryana': 25, 'West Bengal': 18, 'Punjab': 41, 'Uttar Pradesh': 54, 'National Capital Territory of Delhi': 30, 'Goa': 24, 'Odisha': 17, 'Jammu and Kashmir': 5, 'Jharkhand': 5, 'Tamil Nadu': 6}"
184,Tea Tree Face Serum for Acne and Pimples - 30 ml,"{'Madhya Pradesh': 18, 'Gujarat': 10, 'Andhra Pradesh': 8, 'Rajasthan': 9, 'Himachal Pradesh': 2, 'Maharashtra': 17, 'Karnataka': 10, 'Uttarakhand': 5, 'Chandigarh': 8, 'Arunachal Pradesh': 6, 'Haryana': 8, 'West Bengal': 6, 'Punjab': 8, 'Uttar Pradesh': 9, 'National Capital Territory of Delhi': 7, 'Goa': 5, 'Odisha': 3, 'Jammu and Kashmir': 1, 'Jharkhand': 3, 'Tamil Nadu': 7}"
185,Retinol Face Serum,"{'Madhya Pradesh': 4, 'Gujarat': 8, 'Andhra Pradesh': 1, 'Rajasthan': 5, 'Himachal Pradesh': 2, 'Maharashtra': 8, 'Karnataka': 4, 'Uttarakhand': 1, 'Chandigarh': 6, 'Arunachal Pradesh': 9, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 2, 'Uttar Pradesh': 4, 'National Capital Territory of Delhi': 6, 'Goa': 1, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 1}"
186,Vitamin C Skincare Regimen Kit,"{'Madhya Pradesh': 4, 'Gujarat': 1, 'Andhra Pradesh': 3, 'Rajasthan': 2, 'Himachal Pradesh': 3, 'Maharashtra': 8, 'Karnataka': 5, 'Uttarakhand': 4, 'Chandigarh': 4, 'Arunachal Pradesh': 3, 'Haryana': 4, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 0, 'Odisha': 6, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 0}"
187,Tea Tree Hair Oil with Tea Tree and Ginger Oil for Dandruff Free Hair - 250ml,"{'Madhya Pradesh': 8, 'Gujarat': 4, 'Andhra Pradesh': 8, 'Rajasthan': 10, 'Himachal Pradesh': 2, 'Maharashtra': 14, 'Karnataka': 5, 'Uttarakhand': 4, 'Chandigarh': 6, 'Arunachal Pradesh': 6, 'Haryana': 4, 'West Bengal': 3, 'Punjab': 7, 'Uttar Pradesh': 14, 'National Capital Territory of Delhi': 10, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 4, 'Jharkhand': 1, 'Tamil Nadu': 3}"
188,Argan Hair Oil with Argan Oil and Avocado Oil for Frizz-Free and Stronger Hair - 250 ml,"{'Madhya Pradesh': 3, 'Gujarat': 1, 'Andhra Pradesh': 2, 'Rajasthan': 6, 'Himachal Pradesh': 0, 'Maharashtra': 12, 'Karnataka': 2, 'Uttarakhand': 1, 'Chandigarh': 3, 'Arunachal Pradesh': 4, 'Haryana': 2, 'West Bengal': 3, 'Punjab': 3, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 2, 'Goa': 5, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 3}"
189,Ubtan Night Face Mask with Turmeric and Niacinamide for Glowing Skin - 100 g,"{'Madhya Pradesh': 15, 'Gujarat': 6, 'Andhra Pradesh': 6, 'Rajasthan': 6, 'Himachal Pradesh': 5, 'Maharashtra': 20, 'Karnataka': 5, 'Uttarakhand': 6, 'Chandigarh': 4, 'Arunachal Pradesh': 3, 'Haryana': 2, 'West Bengal': 3, 'Punjab': 8, 'Uttar Pradesh': 8, 'National Capital Territory of Delhi': 7, 'Goa': 2, 'Odisha': 2, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
190,Essential Anti-Hair Fall Kit,"{'Madhya Pradesh': 14, 'Gujarat': 13, 'Andhra Pradesh': 11, 'Rajasthan': 8, 'Himachal Pradesh': 7, 'Maharashtra': 19, 'Karnataka': 7, 'Uttarakhand': 4, 'Chandigarh': 7, 'Arunachal Pradesh': 7, 'Haryana': 8, 'West Bengal': 2, 'Punjab': 14, 'Uttar Pradesh': 11, 'National Capital Territory of Delhi': 9, 'Goa': 6, 'Odisha': 6, 'Jammu and Kashmir': 3, 'Jharkhand': 4, 'Tamil Nadu': 5}"
191,"Nourishing Bathing Bar Soap For Kids - ( Pack of 5, 75g Each)","{'Madhya Pradesh': 11, 'Gujarat': 8, 'Andhra Pradesh': 11, 'Rajasthan': 11, 'Himachal Pradesh': 2, 'Maharashtra': 19, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 3, 'Arunachal Pradesh': 6, 'Haryana': 2, 'West Bengal': 5, 'Punjab': 8, 'Uttar Pradesh': 9, 'National Capital Territory of Delhi': 4, 'Goa': 5, 'Odisha': 4, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 1}"
192,Hyaluronic Bamboo Sheet Mask with Rosehip Oil for Soft and Plump Skin - 25 g,"{'Madhya Pradesh': 5, 'Gujarat': 0, 'Andhra Pradesh': 1, 'Rajasthan': 0, 'Himachal Pradesh': 2, 'Maharashtra': 5, 'Karnataka': 2, 'Uttarakhand': 0, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 4, 'West Bengal': 0, 'Punjab': 2, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 1, 'Goa': 1, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 2}"
193,Retinol Bamboo Sheet Mask with Retinol and Bakuchi for Fine Lines and Wrinkles - 25 g,"{'Madhya Pradesh': 5, 'Gujarat': 1, 'Andhra Pradesh': 2, 'Rajasthan': 2, 'Himachal Pradesh': 1, 'Maharashtra': 5, 'Karnataka': 3, 'Uttarakhand': 0, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 1, 'Punjab': 2, 'Uttar Pradesh': 8, 'National Capital Territory of Delhi': 0, 'Goa': 0, 'Odisha': 2, 'Jammu and Kashmir': 2, 'Jharkhand': 2, 'Tamil Nadu': 0}"
194,Ubtan Bamboo Sheet Mask with Turmeric and Saffron for Skin Brightening - 25 g,"{'Madhya Pradesh': 4, 'Gujarat': 4, 'Andhra Pradesh': 2, 'Rajasthan': 5, 'Himachal Pradesh': 3, 'Maharashtra': 10, 'Karnataka': 4, 'Uttarakhand': 2, 'Chandigarh': 2, 'Arunachal Pradesh': 2, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 2, 'Uttar Pradesh': 7, 'National Capital Territory of Delhi': 3, 'Goa': 2, 'Odisha': 2, 'Jammu and Kashmir': 2, 'Jharkhand': 2, 'Tamil Nadu': 1}"
195,Rice Water Bamboo Sheet Mask with Rice Water and Coconut Milk for Deep Hydration - 25 g ,"{'Madhya Pradesh': 2, 'Gujarat': 2, 'Andhra Pradesh': 2, 'Rajasthan': 3, 'Himachal Pradesh': 1, 'Maharashtra': 6, 'Karnataka': 3, 'Uttarakhand': 0, 'Chandigarh': 4, 'Arunachal Pradesh': 1, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 7, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 3, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 0}"
196,Rose Water Bamboo Sheet Mask with Rose Water and Milk for Glowing Skin - 25 g,"{'Madhya Pradesh': 8, 'Gujarat': 2, 'Andhra Pradesh': 4, 'Rajasthan': 3, 'Himachal Pradesh': 0, 'Maharashtra': 7, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 3, 'Haryana': 3, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 5, 'Goa': 2, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 2}"
197,Vitamin C Bamboo Sheet Mask with Vitamin C and Honey for Skin Illumination - 25 g,"{'Madhya Pradesh': 2, 'Gujarat': 4, 'Andhra Pradesh': 4, 'Rajasthan': 4, 'Himachal Pradesh': 3, 'Maharashtra': 9, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 1, 'Arunachal Pradesh': 3, 'Haryana': 2, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 4, 'National Capital Territory of Delhi': 2, 'Goa': 3, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
198,Charcoal Face Wash and Scrub Combo,"{'Madhya Pradesh': 5, 'Gujarat': 1, 'Andhra Pradesh': 2, 'Rajasthan': 3, 'Himachal Pradesh': 0, 'Maharashtra': 4, 'Karnataka': 2, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 5, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 2, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 0, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 3, 'Jharkhand': 2, 'Tamil Nadu': 3}"
199,Onion Shampoo and Onion Hair Serum Combo,"{'Madhya Pradesh': 4, 'Gujarat': 4, 'Andhra Pradesh': 2, 'Rajasthan': 6, 'Himachal Pradesh': 0, 'Maharashtra': 5, 'Karnataka': 2, 'Uttarakhand': 0, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 3, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 1, 'Goa': 0, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
200,Hair Fall Reduction Combo,"{'Madhya Pradesh': 11, 'Gujarat': 3, 'Andhra Pradesh': 6, 'Rajasthan': 11, 'Himachal Pradesh': 3, 'Maharashtra': 14, 'Karnataka': 5, 'Uttarakhand': 6, 'Chandigarh': 4, 'Arunachal Pradesh': 1, 'Haryana': 7, 'West Bengal': 8, 'Punjab': 10, 'Uttar Pradesh': 14, 'National Capital Territory of Delhi': 8, 'Goa': 4, 'Odisha': 5, 'Jammu and Kashmir': 2, 'Jharkhand': 3, 'Tamil Nadu': 4}"
201,Onion Shampoo and Oil Combo,"{'Madhya Pradesh': 7, 'Gujarat': 7, 'Andhra Pradesh': 7, 'Rajasthan': 6, 'Himachal Pradesh': 6, 'Maharashtra': 9, 'Karnataka': 5, 'Uttarakhand': 4, 'Chandigarh': 7, 'Arunachal Pradesh': 3, 'Haryana': 7, 'West Bengal': 5, 'Punjab': 10, 'Uttar Pradesh': 11, 'National Capital Territory of Delhi': 5, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 2, 'Jharkhand': 4, 'Tamil Nadu': 1}"
202,Onion Shampoo for Hair Growth and Hair Fall Control (250 ml) - Pack Of 2,"{'Madhya Pradesh': 6, 'Gujarat': 3, 'Andhra Pradesh': 2, 'Rajasthan': 6, 'Himachal Pradesh': 2, 'Maharashtra': 10, 'Karnataka': 2, 'Uttarakhand': 4, 'Chandigarh': 2, 'Arunachal Pradesh': 1, 'Haryana': 6, 'West Bengal': 0, 'Punjab': 9, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 4}"
203,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination - 250ml,"{'Madhya Pradesh': 28, 'Gujarat': 13, 'Andhra Pradesh': 14, 'Rajasthan': 17, 'Himachal Pradesh': 7, 'Maharashtra': 23, 'Karnataka': 12, 'Uttarakhand': 4, 'Chandigarh': 10, 'Arunachal Pradesh': 8, 'Haryana': 18, 'West Bengal': 5, 'Punjab': 21, 'Uttar Pradesh': 28, 'National Capital Territory of Delhi': 20, 'Goa': 6, 'Odisha': 6, 'Jammu and Kashmir': 1, 'Jharkhand': 3, 'Tamil Nadu': 7}"
204,Tea Tree Face Wash with Neem for Acne and Pimples - 250ml,"{'Madhya Pradesh': 19, 'Gujarat': 13, 'Andhra Pradesh': 7, 'Rajasthan': 13, 'Himachal Pradesh': 6, 'Maharashtra': 23, 'Karnataka': 16, 'Uttarakhand': 5, 'Chandigarh': 7, 'Arunachal Pradesh': 11, 'Haryana': 7, 'West Bengal': 6, 'Punjab': 13, 'Uttar Pradesh': 13, 'National Capital Territory of Delhi': 13, 'Goa': 6, 'Odisha': 5, 'Jammu and Kashmir': 2, 'Jharkhand': 3, 'Tamil Nadu': 3}"
205,Spotless Skin Combo: Ubtan Facewash - 100ml and Bye Bye Blemishes Face Cream - 30ml,"{'Madhya Pradesh': 3, 'Gujarat': 6, 'Andhra Pradesh': 3, 'Rajasthan': 2, 'Himachal Pradesh': 2, 'Maharashtra': 11, 'Karnataka': 3, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 4, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 5, 'Uttar Pradesh': 4, 'National Capital Territory of Delhi': 4, 'Goa': 1, 'Odisha': 3, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 1}"
206,Tea Tree Face Scrub with Tea Tree and Neem for Skin Purification - 100g,"{'Madhya Pradesh': 8, 'Gujarat': 4, 'Andhra Pradesh': 5, 'Rajasthan': 2, 'Himachal Pradesh': 0, 'Maharashtra': 11, 'Karnataka': 2, 'Uttarakhand': 3, 'Chandigarh': 0, 'Arunachal Pradesh': 4, 'Haryana': 4, 'West Bengal': 0, 'Punjab': 7, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 4, 'Goa': 0, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 3, 'Tamil Nadu': 3}"
207,Plant-Based Diaper Pants for Babies â€“ 12-17 kg (Size XL - 30 Diapers),"{'Madhya Pradesh': 2, 'Gujarat': 1, 'Andhra Pradesh': 0, 'Rajasthan': 2, 'Himachal Pradesh': 2, 'Maharashtra': 1, 'Karnataka': 1, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 4, 'Haryana': 3, 'West Bengal': 0, 'Punjab': 3, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 0, 'Goa': 1, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
208,Plant-Based Diaper Pants for Babies â€“ 9-14 kg (Size L - 30 Diapers),"{'Madhya Pradesh': 2, 'Gujarat': 3, 'Andhra Pradesh': 2, 'Rajasthan': 3, 'Himachal Pradesh': 5, 'Maharashtra': 3, 'Karnataka': 2, 'Uttarakhand': 2, 'Chandigarh': 0, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 0}"
209,Plant-Based Diaper Pants for Babies â€“ 7-12 kg (Size M - 30 Diapers),"{'Madhya Pradesh': 4, 'Gujarat': 4, 'Andhra Pradesh': 3, 'Rajasthan': 4, 'Himachal Pradesh': 0, 'Maharashtra': 5, 'Karnataka': 1, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 1, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
210,Plant-Based Diaper Pants for Babies â€“ 4-6 kg (Size S - 30 Diapers),"{'Madhya Pradesh': 2, 'Gujarat': 5, 'Andhra Pradesh': 3, 'Rajasthan': 3, 'Himachal Pradesh': 0, 'Maharashtra': 2, 'Karnataka': 4, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 0, 'Haryana': 2, 'West Bengal': 3, 'Punjab': 2, 'Uttar Pradesh': 4, 'National Capital Territory of Delhi': 3, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
211,Plant-Based Diaper Pants for Babies â€“ 3-5 kg (Size NB - 40 Diapers),"{'Madhya Pradesh': 1, 'Gujarat': 2, 'Andhra Pradesh': 1, 'Rajasthan': 3, 'Himachal Pradesh': 0, 'Maharashtra': 3, 'Karnataka': 0, 'Uttarakhand': 0, 'Chandigarh': 0, 'Arunachal Pradesh': 2, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 0, 'National Capital Territory of Delhi': 2, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 0}"
212,Acne Marks Reduction Kit,"{'Madhya Pradesh': 16, 'Gujarat': 7, 'Andhra Pradesh': 12, 'Rajasthan': 20, 'Himachal Pradesh': 4, 'Maharashtra': 16, 'Karnataka': 4, 'Uttarakhand': 8, 'Chandigarh': 7, 'Arunachal Pradesh': 8, 'Haryana': 12, 'West Bengal': 4, 'Punjab': 13, 'Uttar Pradesh': 18, 'National Capital Territory of Delhi': 7, 'Goa': 3, 'Odisha': 4, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 7}"
213,Onion Scalp Serum with Onion and Niacinamide for Healthy Hair Growth - 50ml,"{'Madhya Pradesh': 8, 'Gujarat': 5, 'Andhra Pradesh': 11, 'Rajasthan': 5, 'Himachal Pradesh': 2, 'Maharashtra': 15, 'Karnataka': 6, 'Uttarakhand': 4, 'Chandigarh': 4, 'Arunachal Pradesh': 2, 'Haryana': 5, 'West Bengal': 3, 'Punjab': 5, 'Uttar Pradesh': 7, 'National Capital Territory of Delhi': 6, 'Goa': 6, 'Odisha': 3, 'Jammu and Kashmir': 2, 'Jharkhand': 2, 'Tamil Nadu': 4}"
214,Vitamin C Body Lotion with Vitamin C and Honey for Radiant Skin - 400 ml  ,"{'Madhya Pradesh': 13, 'Gujarat': 5, 'Andhra Pradesh': 6, 'Rajasthan': 7, 'Himachal Pradesh': 3, 'Maharashtra': 13, 'Karnataka': 4, 'Uttarakhand': 6, 'Chandigarh': 1, 'Arunachal Pradesh': 4, 'Haryana': 4, 'West Bengal': 4, 'Punjab': 3, 'Uttar Pradesh': 10, 'National Capital Territory of Delhi': 11, 'Goa': 4, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 1}"
215,Ubtan Body Lotion with Turmeric and Kokum Butter for Glowing Skin - 400 ml,"{'Madhya Pradesh': 11, 'Gujarat': 3, 'Andhra Pradesh': 4, 'Rajasthan': 7, 'Himachal Pradesh': 2, 'Maharashtra': 11, 'Karnataka': 3, 'Uttarakhand': 5, 'Chandigarh': 5, 'Arunachal Pradesh': 5, 'Haryana': 2, 'West Bengal': 2, 'Punjab': 8, 'Uttar Pradesh': 8, 'National Capital Territory of Delhi': 6, 'Goa': 9, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 3}"
216,CoCo Body Lotion With Coffee and Cocoa for Intense Moisturization - 400ml ,"{'Madhya Pradesh': 5, 'Gujarat': 5, 'Andhra Pradesh': 8, 'Rajasthan': 7, 'Himachal Pradesh': 2, 'Maharashtra': 12, 'Karnataka': 4, 'Uttarakhand': 3, 'Chandigarh': 6, 'Arunachal Pradesh': 3, 'Haryana': 5, 'West Bengal': 1, 'Punjab': 12, 'Uttar Pradesh': 4, 'National Capital Territory of Delhi': 7, 'Goa': 0, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 2}"
217,Rose Body Lotion with Rose Water and Milk For Deep Hydration - 400ml,"{'Madhya Pradesh': 9, 'Gujarat': 6, 'Andhra Pradesh': 7, 'Rajasthan': 5, 'Himachal Pradesh': 3, 'Maharashtra': 15, 'Karnataka': 4, 'Uttarakhand': 4, 'Chandigarh': 7, 'Arunachal Pradesh': 3, 'Haryana': 7, 'West Bengal': 4, 'Punjab': 5, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 8, 'Goa': 7, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 2}"
218,Mamaearth Fruit Punch Toothpaste,"{'Madhya Pradesh': 4, 'Gujarat': 1, 'Andhra Pradesh': 3, 'Rajasthan': 3, 'Himachal Pradesh': 0, 'Maharashtra': 6, 'Karnataka': 1, 'Uttarakhand': 3, 'Chandigarh': 2, 'Arunachal Pradesh': 2, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 0, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 3, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 1}"
219,Vitamin C Foaming Face Wash with Vitamin C and Turmeric for Skin Illumination - 150ml,"{'Madhya Pradesh': 115, 'Gujarat': 55, 'Andhra Pradesh': 95, 'Rajasthan': 85, 'Himachal Pradesh': 48, 'Maharashtra': 134, 'Karnataka': 58, 'Uttarakhand': 45, 'Chandigarh': 49, 'Arunachal Pradesh': 57, 'Haryana': 63, 'West Bengal': 36, 'Punjab': 67, 'Uttar Pradesh': 94, 'National Capital Territory of Delhi': 64, 'Goa': 45, 'Odisha': 33, 'Jammu and Kashmir': 10, 'Jharkhand': 19, 'Tamil Nadu': 21}"
220,Anti-Hair Fall Spa Kit,"{'Madhya Pradesh': 43, 'Gujarat': 23, 'Andhra Pradesh': 25, 'Rajasthan': 37, 'Himachal Pradesh': 16, 'Maharashtra': 49, 'Karnataka': 25, 'Uttarakhand': 19, 'Chandigarh': 21, 'Arunachal Pradesh': 14, 'Haryana': 28, 'West Bengal': 10, 'Punjab': 36, 'Uttar Pradesh': 44, 'National Capital Territory of Delhi': 36, 'Goa': 20, 'Odisha': 11, 'Jammu and Kashmir': 4, 'Jharkhand': 8, 'Tamil Nadu': 18}"
221,Rose Face Toner with Witch Hazel and Rose Water for Pore Tightening - 200ml,"{'Madhya Pradesh': 11, 'Gujarat': 3, 'Andhra Pradesh': 4, 'Rajasthan': 1, 'Himachal Pradesh': 2, 'Maharashtra': 10, 'Karnataka': 1, 'Uttarakhand': 3, 'Chandigarh': 3, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 4, 'Punjab': 5, 'Uttar Pradesh': 6, 'National Capital Territory of Delhi': 1, 'Goa': 2, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 1}"
222,Ubtan Hand Cream with Turmeric and Honey for Deep Moisturization - 50g,"{'Madhya Pradesh': 3, 'Gujarat': 2, 'Andhra Pradesh': 0, 'Rajasthan': 3, 'Himachal Pradesh': 1, 'Maharashtra': 6, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 5, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 2, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 2}"
223,CoCo Hand Cream with Coffee and Cocoa for Rich Moisturization - 50g,"{'Madhya Pradesh': 2, 'Gujarat': 1, 'Andhra Pradesh': 0, 'Rajasthan': 4, 'Himachal Pradesh': 2, 'Maharashtra': 2, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 0, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 3, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 1, 'Goa': 4, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 1}"
